"Season","Team","Conference","StatName","StatValue"
"2023","Miami","ACC","fourthDowns","21"
"2023","Georgia Southern","Sun Belt","rushingYards","1522"
"2023","Appalachian State","Sun Belt","penalties","61"
"2023","Louisiana Tech","Conference USA","passCompletions","269"
"2023","Vanderbilt","SEC","netPassingYards","2680"
"2023","Ball State","Mid-American","firstDowns","217"
"2023","Nevada","Mountain West","fourthDowns","23"
"2023","Miami","ACC","penalties","79"
"2023","Kent State","Mid-American","passingTDs","11"
"2023","NC State","ACC","passingTDs","19"
"2023","Miami","ACC","passAttempts","436"
"2023","Florida State","ACC","rushingTDs","32"
"2023","Tulane","American Athletic","thirdDownConversions","71"
"2023","Colorado State","Mountain West","interceptionTDs","0"
"2023","Navy","American Athletic","kickReturnTDs","0"
"2023","Troy","Sun Belt","puntReturnTDs","0"
"2023","Boston College","ACC","passingTDs","15"
"2023","South Alabama","Sun Belt","rushingTDs","28"
"2023","Northwestern","Big Ten","rushingTDs","13"
"2023","UT San Antonio","American Athletic","interceptionYards","250"
"2023","Tulsa","American Athletic","interceptionYards","-1"
"2023","Miami (OH)","Mid-American","fourthDowns","13"
"2023","Sam Houston State","Conference USA","thirdDowns","183"
"2023","Southern Mississippi","Sun Belt","penaltyYards","578"
"2023","Kentucky","SEC","kickReturnYards","678"
"2023","Northern Illinois","Mid-American","kickReturnTDs","0"
"2023","Washington","Pac-12","penalties","112"
"2023","Clemson","ACC","kickReturns","12"
"2023","Marshall","Sun Belt","penalties","85"
"2023","Central Michigan","Mid-American","fumblesLost","4"
"2023","Northwestern","Big Ten","netPassingYards","2626"
"2023","Tennessee","SEC","possessionTime","19457"
"2023","UMass","FBS Independents","sacks","18"
"2023","SMU","American Athletic","fourthDowns","29"
"2023","Southern Mississippi","Sun Belt","possessionTime","23943"
"2023","Ole Miss","SEC","thirdDowns","176"
"2023","Arizona","Pac-12","puntReturnYards","101"
"2023","North Carolina","ACC","fourthDowns","20"
"2023","Akron","Mid-American","passCompletions","258"
"2023","Ohio","Mid-American","kickReturnYards","273"
"2023","Western Kentucky","Conference USA","passCompletions","343"
"2023","Hawai'i","Mountain West","puntReturns","15"
"2023","SMU","American Athletic","thirdDownConversions","84"
"2023","Kentucky","SEC","passCompletions","211"
"2023","Washington","Pac-12","thirdDowns","174"
"2023","Oklahoma","Big 12","fourthDowns","19"
"2023","Alabama","SEC","thirdDownConversions","82"
"2023","Connecticut","FBS Independents","netPassingYards","2284"
"2023","Alabama","SEC","thirdDowns","182"
"2023","UNLV","Mountain West","turnovers","19"
"2023","Georgia Tech","ACC","fourthDowns","23"
"2023","Maryland","Big Ten","penaltyYards","735"
"2023","Liberty","Conference USA","puntReturnYards","86"
"2023","BYU","Big 12","turnovers","19"
"2023","Arkansas State","Sun Belt","tacklesForLoss","88"
"2023","Michigan State","Big Ten","rushingAttempts","371"
"2023","Louisiana","Sun Belt","thirdDowns","167"
"2023","Memphis","American Athletic","turnovers","15"
"2023","Texas Tech","Big 12","fumblesRecovered","4"
"2023","Oklahoma State","Big 12","interceptionYards","194"
"2023","Nevada","Mountain West","turnovers","20"
"2023","TCU","Big 12","passAttempts","503"
"2023","Tennessee","SEC","fourthDownConversions","7"
"2023","Iowa","Big Ten","rushingAttempts","486"
"2023","Louisiana","Sun Belt","possessionTime","22690"
"2023","Wisconsin","Big Ten","thirdDowns","199"
"2023","Arkansas State","Sun Belt","interceptions","9"
"2023","Georgia Tech","ACC","passesIntercepted","15"
"2023","North Texas","American Athletic","fourthDowns","35"
"2023","North Carolina","ACC","interceptionYards","64"
"2023","Minnesota","Big Ten","puntReturnYards","111"
"2023","Connecticut","FBS Independents","turnovers","17"
"2023","Nevada","Mountain West","puntReturns","7"
"2023","Northern Illinois","Mid-American","interceptionTDs","0"
"2023","Vanderbilt","SEC","interceptionYards","132"
"2023","Florida State","ACC","kickReturnTDs","1"
"2023","Missouri","SEC","penalties","93"
"2023","James Madison","Sun Belt","firstDowns","275"
"2023","San Diego State","Mountain West","games","12"
"2023","Georgia State","Sun Belt","kickReturnYards","371"
"2023","Sam Houston State","Conference USA","rushingAttempts","368"
"2023","Kansas State","Big 12","games","13"
"2023","Charlotte","American Athletic","rushingAttempts","464"
"2023","Purdue","Big Ten","passAttempts","392"
"2023","Arkansas State","Sun Belt","puntReturnTDs","1"
"2023","Miami","ACC","passesIntercepted","12"
"2023","Cincinnati","Big 12","possessionTime","23017"
"2023","New Mexico State","Conference USA","puntReturnTDs","0"
"2023","Cincinnati","Big 12","penaltyYards","631"
"2023","Miami","ACC","rushingTDs","24"
"2023","East Carolina","American Athletic","passingTDs","7"
"2023","Oklahoma","Big 12","thirdDownConversions","87"
"2023","SMU","American Athletic","passCompletions","274"
"2023","Arkansas","SEC","firstDowns","208"
"2023","Iowa State","Big 12","penaltyYards","569"
"2023","San Diego State","Mountain West","fourthDowns","23"
"2023","Ball State","Mid-American","interceptionTDs","0"
"2023","James Madison","Sun Belt","thirdDownConversions","60"
"2023","Georgia Southern","Sun Belt","interceptionTDs","3"
"2023","Texas State","Sun Belt","rushingYards","2439"
"2023","Connecticut","FBS Independents","puntReturnTDs","0"
"2023","Toledo","Mid-American","puntReturns","20"
"2023","Penn State","Big Ten","kickReturns","16"
"2023","Coastal Carolina","Sun Belt","rushingYards","2010"
"2023","Washington","Pac-12","netPassingYards","5155"
"2023","Texas Tech","Big 12","passCompletions","284"
"2023","California","Pac-12","sacks","25"
"2023","SMU","American Athletic","puntReturnTDs","1"
"2023","NC State","ACC","turnovers","15"
"2023","South Florida","American Athletic","kickReturnTDs","0"
"2023","Akron","Mid-American","fumblesLost","6"
"2023","Iowa","Big Ten","totalYards","3296"
"2023","NC State","ACC","thirdDownConversions","75"
"2023","Tulsa","American Athletic","possessionTime","21386"
"2023","Clemson","ACC","totalYards","5235"
"2023","Syracuse","ACC","puntReturnYards","272"
"2023","Liberty","Conference USA","puntReturns","13"
"2023","Miami","ACC","fumblesLost","8"
"2023","Miami (OH)","Mid-American","tacklesForLoss","74"
"2023","Utah","Pac-12","thirdDowns","196"
"2023","Minnesota","Big Ten","interceptions","11"
"2023","UAB","American Athletic","passingTDs","22"
"2023","Baylor","Big 12","fumblesLost","8"
"2023","Georgia Tech","ACC","netPassingYards","2871"
"2023","California","Pac-12","netPassingYards","2836"
"2023","Duke","ACC","fourthDowns","20"
"2023","Ole Miss","SEC","fourthDowns","36"
"2023","South Florida","American Athletic","kickReturnYards","414"
"2023","Indiana","Big Ten","interceptionTDs","1"
"2023","Coastal Carolina","Sun Belt","fumblesLost","8"
"2023","Boise State","Mountain West","thirdDowns","185"
"2023","Kansas","Big 12","passAttempts","311"
"2023","Hawai'i","Mountain West","fumblesLost","8"
"2023","Indiana","Big Ten","tacklesForLoss","73"
"2023","Georgia Tech","ACC","penaltyYards","582"
"2023","Virginia","ACC","fumblesLost","6"
"2023","Florida","SEC","passingTDs","20"
"2023","Navy","American Athletic","fumblesRecovered","14"
"2023","UCLA","Pac-12","possessionTime","22643"
"2023","Duke","ACC","totalYards","4519"
"2023","Washington","Pac-12","fumblesLost","8"
"2023","Utah State","Mountain West","penaltyYards","921"
"2023","East Carolina","American Athletic","totalYards","3307"
"2023","Kansas State","Big 12","turnovers","12"
"2023","Michigan State","Big Ten","games","12"
"2023","Colorado State","Mountain West","passAttempts","501"
"2023","South Carolina","SEC","games","12"
"2023","Colorado","Pac-12","penaltyYards","854"
"2023","Boston College","ACC","tacklesForLoss","43"
"2023","Kentucky","SEC","puntReturnYards","73"
"2023","UT San Antonio","American Athletic","penaltyYards","666"
"2023","Missouri","SEC","penaltyYards","705"
"2023","Charlotte","American Athletic","fumblesLost","6"
"2023","Jacksonville State","Conference USA","rushingYards","3077"
"2023","Georgia","SEC","fourthDowns","12"
"2023","Western Kentucky","Conference USA","penaltyYards","478"
"2023","Iowa State","Big 12","kickReturnYards","382"
"2023","San José State","Mountain West","turnovers","10"
"2023","James Madison","Sun Belt","interceptionTDs","2"
"2023","Kentucky","SEC","kickReturns","23"
"2023","Maryland","Big Ten","fumblesRecovered","7"
"2023","Kentucky","SEC","fumblesLost","8"
"2023","Georgia Southern","Sun Belt","kickReturnYards","967"
"2023","Utah","Pac-12","totalYards","4529"
"2023","Appalachian State","Sun Belt","firstDowns","332"
"2023","Florida Atlantic","American Athletic","passingTDs","19"
"2023","Missouri","SEC","tacklesForLoss","89"
"2023","Temple","American Athletic","thirdDowns","173"
"2023","Eastern Michigan","Mid-American","tacklesForLoss","64"
"2023","Louisville","ACC","rushingYards","2499"
"2023","Florida State","ACC","firstDowns","274"
"2023","Wisconsin","Big Ten","kickReturnTDs","0"
"2023","Fresno State","Mountain West","kickReturnTDs","1"
"2023","NC State","ACC","passAttempts","379"
"2023","Boston College","ACC","interceptionYards","45"
"2023","San Diego State","Mountain West","passesIntercepted","12"
"2023","Boise State","Mountain West","penaltyYards","448"
"2023","NC State","ACC","kickReturns","24"
"2023","San Diego State","Mountain West","passCompletions","202"
"2023","Wyoming","Mountain West","penaltyYards","434"
"2023","West Virginia","Big 12","thirdDowns","174"
"2023","Purdue","Big Ten","interceptionTDs","0"
"2023","Louisiana","Sun Belt","kickReturnTDs","1"
"2023","UNLV","Mountain West","firstDowns","285"
"2023","Louisiana Tech","Conference USA","kickReturnTDs","0"
"2023","North Carolina","ACC","games","13"
"2023","Louisiana Tech","Conference USA","thirdDownConversions","46"
"2023","Tulane","American Athletic","puntReturnYards","126"
"2023","Oregon","Pac-12","fourthDownConversions","19"
"2023","Jacksonville State","Conference USA","puntReturnTDs","1"
"2023","Northwestern","Big Ten","rushingYards","1325"
"2023","Florida Atlantic","American Athletic","thirdDowns","168"
"2023","Ohio","Mid-American","penalties","73"
"2023","Northern Illinois","Mid-American","games","13"
"2023","Illinois","Big Ten","totalYards","4692"
"2023","Louisville","ACC","puntReturns","30"
"2023","Sam Houston State","Conference USA","rushingYards","1069"
"2023","Ohio State","Big Ten","netPassingYards","3498"
"2023","San José State","Mountain West","kickReturns","21"
"2023","SMU","American Athletic","interceptionYards","172"
"2023","West Virginia","Big 12","turnovers","13"
"2023","Auburn","SEC","thirdDownConversions","54"
"2023","Temple","American Athletic","fourthDowns","45"
"2023","USC","Pac-12","totalYards","6064"
"2023","Texas A&M","SEC","kickReturnTDs","0"
"2023","UNLV","Mountain West","rushingAttempts","538"
"2023","Colorado State","Mountain West","kickReturns","26"
"2023","Texas A&M","SEC","interceptionYards","37"
"2023","Louisiana","Sun Belt","interceptions","9"
"2023","San José State","Mountain West","penalties","74"
"2023","Charlotte","American Athletic","rushingYards","1740"
"2023","UCF","Big 12","games","13"
"2023","Akron","Mid-American","interceptionYards","191"
"2023","BYU","Big 12","fourthDownConversions","13"
"2023","San José State","Mountain West","passCompletions","230"
"2023","Fresno State","Mountain West","fourthDownConversions","9"
"2023","Mississippi State","SEC","fumblesLost","4"
"2023","Baylor","Big 12","kickReturnYards","996"
"2023","Troy","Sun Belt","penalties","72"
"2023","UCF","Big 12","interceptionTDs","0"
"2023","Utah","Pac-12","sacks","36"
"2023","Central Michigan","Mid-American","puntReturns","16"
"2023","Florida Atlantic","American Athletic","kickReturnYards","449"
"2023","Army","FBS Independents","sacks","17"
"2023","Wisconsin","Big Ten","rushingAttempts","454"
"2023","Arkansas State","Sun Belt","turnovers","13"
"2023","Boise State","Mountain West","kickReturnYards","502"
"2023","Ole Miss","SEC","fumblesLost","1"
"2023","Sam Houston State","Conference USA","passingTDs","15"
"2023","San José State","Mountain West","fourthDowns","19"
"2023","Georgia Tech","ACC","fumblesRecovered","10"
"2023","Louisiana Tech","Conference USA","rushingTDs","20"
"2023","Ole Miss","SEC","kickReturnTDs","0"
"2023","Buffalo","Mid-American","totalYards","3826"
"2023","Rice","American Athletic","thirdDowns","158"
"2023","Connecticut","FBS Independents","passCompletions","219"
"2023","Georgia State","Sun Belt","games","13"
"2023","Jacksonville State","Conference USA","possessionTime","20844"
"2023","Washington State","Pac-12","games","12"
"2023","Missouri","SEC","passCompletions","247"
"2023","Sam Houston State","Conference USA","netPassingYards","2668"
"2023","Minnesota","Big Ten","turnovers","17"
"2023","UCF","Big 12","possessionTime","22523"
"2023","Louisiana Tech","Conference USA","turnovers","18"
"2023","Indiana","Big Ten","passAttempts","366"
"2023","Appalachian State","Sun Belt","interceptions","10"
"2023","Southern Mississippi","Sun Belt","turnovers","16"
"2023","Florida State","ACC","puntReturnYards","298"
"2023","Colorado State","Mountain West","passingTDs","24"
"2023","Western Kentucky","Conference USA","netPassingYards","3837"
"2023","Georgia Southern","Sun Belt","kickReturnTDs","1"
"2023","Kansas State","Big 12","fourthDownConversions","14"
"2023","Central Michigan","Mid-American","passingTDs","15"
"2023","Ole Miss","SEC","interceptionTDs","0"
"2023","New Mexico State","Conference USA","totalYards","6185"
"2023","Nevada","Mountain West","penalties","81"
"2023","Kent State","Mid-American","passesIntercepted","6"
"2023","New Mexico","Mountain West","possessionTime","23352"
"2023","UNLV","Mountain West","sacks","21"
"2023","Florida Atlantic","American Athletic","puntReturnTDs","1"
"2023","Iowa","Big Ten","firstDowns","180"
"2023","Troy","Sun Belt","possessionTime","26037"
"2023","Appalachian State","Sun Belt","fourthDownConversions","18"
"2023","Arkansas","SEC","passesIntercepted","12"
"2023","Colorado State","Mountain West","kickReturnYards","580"
"2023","Iowa","Big Ten","sacks","32"
"2023","South Alabama","Sun Belt","turnovers","20"
"2023","James Madison","Sun Belt","thirdDowns","164"
"2023","Indiana","Big Ten","kickReturnYards","657"
"2023","Arkansas State","Sun Belt","rushingAttempts","459"
"2023","NC State","ACC","fourthDownConversions","9"
"2023","Kentucky","SEC","kickReturnTDs","3"
"2023","Toledo","Mid-American","rushingAttempts","524"
"2023","NC State","ACC","interceptions","12"
"2023","Connecticut","FBS Independents","passingTDs","12"
"2023","Boston College","ACC","netPassingYards","2394"
"2023","Louisiana","Sun Belt","netPassingYards","2817"
"2023","Mississippi State","SEC","thirdDowns","159"
"2023","UMass","FBS Independents","tacklesForLoss","54"
"2023","Louisiana","Sun Belt","games","13"
"2023","Vanderbilt","SEC","fumblesLost","7"
"2023","Iowa State","Big 12","totalYards","4744"
"2023","Rutgers","Big Ten","sacks","22"
"2023","Stanford","Pac-12","games","12"
"2023","Eastern Michigan","Mid-American","passCompletions","197"
"2023","Navy","American Athletic","totalYards","3603"
"2023","Toledo","Mid-American","thirdDowns","179"
"2023","Pittsburgh","ACC","interceptions","12"
"2023","Oregon State","Pac-12","passCompletions","222"
"2023","Oregon","Pac-12","kickReturnTDs","0"
"2023","Fresno State","Mountain West","fourthDowns","14"
"2023","Ball State","Mid-American","rushingTDs","15"
"2023","Tulsa","American Athletic","firstDowns","238"
"2023","NC State","ACC","rushingYards","2036"
"2023","South Alabama","Sun Belt","fumblesRecovered","9"
"2023","Buffalo","Mid-American","tacklesForLoss","68"
"2023","Marshall","Sun Belt","interceptionTDs","2"
"2023","South Florida","American Athletic","thirdDownConversions","78"
"2023","Pittsburgh","ACC","penalties","94"
"2023","Duke","ACC","rushingTDs","26"
"2023","Utah State","Mountain West","netPassingYards","3305"
"2023","Vanderbilt","SEC","passesIntercepted","12"
"2023","New Mexico","Mountain West","totalYards","4927"
"2023","Army","FBS Independents","interceptions","11"
"2023","Colorado","Pac-12","interceptionTDs","1"
"2023","Toledo","Mid-American","games","14"
"2023","Tulane","American Athletic","passCompletions","229"
"2023","Washington","Pac-12","penaltyYards","1029"
"2023","California","Pac-12","firstDowns","278"
"2023","Eastern Michigan","Mid-American","fumblesLost","6"
"2023","Virginia","ACC","passesIntercepted","8"
"2023","Baylor","Big 12","passesIntercepted","7"
"2023","Jacksonville State","Conference USA","fumblesRecovered","9"
"2023","Cincinnati","Big 12","fourthDowns","31"
"2023","Texas","Big 12","firstDowns","323"
"2023","Connecticut","FBS Independents","games","12"
"2023","Cincinnati","Big 12","games","12"
"2023","Middle Tennessee","Conference USA","games","12"
"2023","North Texas","American Athletic","kickReturnYards","720"
"2023","Wyoming","Mountain West","passAttempts","304"
"2023","Iowa State","Big 12","interceptionTDs","1"
"2023","Washington","Pac-12","rushingYards","1776"
"2023","Georgia State","Sun Belt","rushingAttempts","513"
"2023","Colorado","Pac-12","passingTDs","29"
"2023","Hawai'i","Mountain West","turnovers","23"
"2023","Louisiana Monroe","Sun Belt","interceptions","13"
"2023","Georgia State","Sun Belt","fumblesLost","8"
"2023","Stanford","Pac-12","kickReturnTDs","0"
"2023","Texas A&M","SEC","passesIntercepted","9"
"2023","UCF","Big 12","turnovers","18"
"2023","New Mexico State","Conference USA","fumblesRecovered","6"
"2023","Arizona State","Pac-12","fumblesRecovered","7"
"2023","South Alabama","Sun Belt","puntReturnTDs","0"
"2023","USC","Pac-12","rushingTDs","33"
"2023","Texas","Big 12","puntReturnTDs","2"
"2023","James Madison","Sun Belt","fumblesLost","4"
"2023","Louisiana Monroe","Sun Belt","penaltyYards","643"
"2023","Oregon State","Pac-12","totalYards","5320"
"2023","Virginia Tech","ACC","games","13"
"2023","Houston","Big 12","firstDowns","230"
"2023","Kentucky","SEC","sacks","34"
"2023","Texas Tech","Big 12","passesIntercepted","13"
"2023","Iowa State","Big 12","turnovers","11"
"2023","Indiana","Big Ten","turnovers","18"
"2023","Cincinnati","Big 12","thirdDownConversions","74"
"2023","Syracuse","ACC","tacklesForLoss","78"
"2023","Liberty","Conference USA","passCompletions","178"
"2023","Tulsa","American Athletic","totalYards","4627"
"2023","Rutgers","Big Ten","passesIntercepted","9"
"2023","Florida Atlantic","American Athletic","interceptionTDs","2"
"2023","UCLA","Pac-12","interceptionYards","108"
"2023","LSU","SEC","rushingYards","2658"
"2023","UAB","American Athletic","rushingTDs","24"
"2023","Georgia State","Sun Belt","thirdDowns","189"
"2023","Colorado State","Mountain West","kickReturnTDs","1"
"2023","Appalachian State","Sun Belt","kickReturns","27"
"2023","USC","Pac-12","sacks","28"
"2023","Southern Mississippi","Sun Belt","rushingTDs","16"
"2023","Marshall","Sun Belt","kickReturnYards","807"
"2023","New Mexico","Mountain West","fumblesLost","5"
"2023","Clemson","ACC","rushingAttempts","524"
"2023","UNLV","Mountain West","fumblesLost","7"
"2023","Louisiana","Sun Belt","interceptionYards","149"
"2023","LSU","SEC","thirdDownConversions","71"
"2023","Miami","ACC","puntReturnTDs","0"
"2023","Arkansas State","Sun Belt","fumblesRecovered","8"
"2023","LSU","SEC","passCompletions","286"
"2023","Notre Dame","FBS Independents","kickReturns","22"
"2023","Louisiana Monroe","Sun Belt","passingTDs","15"
"2023","Army","FBS Independents","puntReturns","11"
"2023","Eastern Michigan","Mid-American","rushingYards","1457"
"2023","TCU","Big 12","interceptionYards","129"
"2023","Northwestern","Big Ten","thirdDownConversions","77"
"2023","California","Pac-12","passCompletions","258"
"2023","Texas State","Sun Belt","kickReturns","39"
"2023","Clemson","ACC","thirdDownConversions","79"
"2023","Army","FBS Independents","fourthDownConversions","20"
"2023","UAB","American Athletic","games","12"
"2023","Florida International","Conference USA","thirdDownConversions","48"
"2023","New Mexico State","Conference USA","thirdDowns","171"
"2023","Nevada","Mountain West","passingTDs","6"
"2023","Louisville","ACC","puntReturnYards","132"
"2023","Baylor","Big 12","puntReturns","13"
"2023","Florida Atlantic","American Athletic","fumblesRecovered","8"
"2023","Buffalo","Mid-American","penalties","58"
"2023","Ole Miss","SEC","passCompletions","256"
"2023","Troy","Sun Belt","games","14"
"2023","Washington State","Pac-12","puntReturnYards","70"
"2023","UT San Antonio","American Athletic","penalties","73"
"2023","Pittsburgh","ACC","kickReturnTDs","1"
"2023","Kent State","Mid-American","kickReturnTDs","0"
"2023","Michigan","Big Ten","penaltyYards","412"
"2023","Boise State","Mountain West","interceptions","13"
"2023","Louisiana Tech","Conference USA","interceptionYards","49"
"2023","TCU","Big 12","netPassingYards","3746"
"2023","Northwestern","Big Ten","passingTDs","20"
"2023","Georgia State","Sun Belt","passAttempts","367"
"2023","Pittsburgh","ACC","passAttempts","360"
"2023","Virginia","ACC","rushingYards","1415"
"2023","Duke","ACC","kickReturns","16"
"2023","San José State","Mountain West","passingTDs","21"
"2023","Kansas State","Big 12","passAttempts","427"
"2023","USC","Pac-12","games","13"
"2023","Georgia Tech","ACC","turnovers","21"
"2023","SMU","American Athletic","fumblesRecovered","5"
"2023","Iowa State","Big 12","sacks","21"
"2023","Oklahoma","Big 12","kickReturnYards","442"
"2023","Ole Miss","SEC","kickReturns","21"
"2023","Temple","American Athletic","fourthDownConversions","23"
"2023","Utah State","Mountain West","fumblesRecovered","10"
"2023","Marshall","Sun Belt","fumblesRecovered","5"
"2023","Navy","American Athletic","puntReturnYards","176"
"2023","Cincinnati","Big 12","passCompletions","218"
"2023","Washington","Pac-12","passAttempts","575"
"2023","South Carolina","SEC","kickReturnYards","352"
"2023","Syracuse","ACC","passingTDs","17"
"2023","Syracuse","ACC","thirdDownConversions","70"
"2023","UCLA","Pac-12","fourthDowns","32"
"2023","Kent State","Mid-American","rushingTDs","8"
"2023","Nebraska","Big Ten","kickReturns","15"
"2023","Florida","SEC","puntReturnTDs","0"
"2023","Buffalo","Mid-American","puntReturnTDs","0"
"2023","Colorado State","Mountain West","firstDowns","247"
"2023","Arizona State","Pac-12","totalYards","3858"
"2023","Tulane","American Athletic","sacks","35"
"2023","Mississippi State","SEC","turnovers","14"
"2023","James Madison","Sun Belt","interceptions","11"
"2023","Michigan State","Big Ten","puntReturnTDs","0"
"2023","Washington","Pac-12","passCompletions","376"
"2023","Purdue","Big Ten","fumblesLost","8"
"2023","Appalachian State","Sun Belt","passingTDs","34"
"2023","North Texas","American Athletic","kickReturns","37"
"2023","Iowa State","Big 12","netPassingYards","3185"
"2023","Ohio State","Big Ten","fumblesLost","6"
"2023","Bowling Green","Mid-American","firstDowns","219"
"2023","Houston","Big 12","passAttempts","407"
"2023","Marshall","Sun Belt","rushingYards","1725"
"2023","Arkansas State","Sun Belt","kickReturns","30"
"2023","TCU","Big 12","puntReturns","15"
"2023","LSU","SEC","fumblesRecovered","4"
"2023","Kentucky","SEC","firstDowns","220"
"2023","Houston","Big 12","puntReturns","15"
"2023","Notre Dame","FBS Independents","passAttempts","351"
"2023","Old Dominion","Sun Belt","interceptionTDs","2"
"2023","Hawai'i","Mountain West","puntReturnYards","101"
"2023","South Florida","American Athletic","penaltyYards","852"
"2023","Oklahoma","Big 12","interceptionTDs","4"
"2023","Auburn","SEC","puntReturns","25"
"2023","Mississippi State","SEC","rushingAttempts","401"
"2023","New Mexico","Mountain West","rushingTDs","26"
"2023","Liberty","Conference USA","passAttempts","303"
"2023","Washington","Pac-12","totalYards","6931"
"2023","North Carolina","ACC","passCompletions","292"
"2023","James Madison","Sun Belt","puntReturnTDs","1"
"2023","Western Kentucky","Conference USA","puntReturns","11"
"2023","Temple","American Athletic","netPassingYards","3320"
"2023","UCF","Big 12","fumblesRecovered","4"
"2023","Michigan State","Big Ten","rushingYards","1064"
"2023","Duke","ACC","netPassingYards","2351"
"2023","Connecticut","FBS Independents","fumblesRecovered","7"
"2023","Clemson","ACC","kickReturnTDs","0"
"2023","Colorado","Pac-12","tacklesForLoss","66"
"2023","Utah","Pac-12","rushingTDs","19"
"2023","Georgia State","Sun Belt","interceptions","7"
"2023","UCF","Big 12","totalYards","6331"
"2023","Texas State","Sun Belt","interceptionTDs","2"
"2023","Temple","American Athletic","interceptions","16"
"2023","UT San Antonio","American Athletic","games","13"
"2023","UNLV","Mountain West","kickReturnYards","994"
"2023","Kent State","Mid-American","kickReturns","42"
"2023","Akron","Mid-American","fourthDowns","23"
"2023","Georgia","SEC","fumblesLost","7"
"2023","Akron","Mid-American","interceptions","15"
"2023","BYU","Big 12","kickReturns","30"
"2023","Pittsburgh","ACC","penaltyYards","773"
"2023","LSU","SEC","netPassingYards","4407"
"2023","Fresno State","Mountain West","netPassingYards","3657"
"2023","Middle Tennessee","Conference USA","penalties","81"
"2023","Florida Atlantic","American Athletic","passesIntercepted","10"
"2023","Louisiana","Sun Belt","interceptionTDs","3"
"2023","Florida State","ACC","kickReturns","17"
"2023","Kansas State","Big 12","interceptionTDs","1"
"2023","Duke","ACC","kickReturnTDs","0"
"2023","Oregon State","Pac-12","fumblesLost","5"
"2023","Iowa","Big Ten","tacklesForLoss","75"
"2023","Iowa","Big Ten","passCompletions","170"
"2023","Louisiana Monroe","Sun Belt","sacks","24"
"2023","Louisiana Monroe","Sun Belt","passesIntercepted","11"
"2023","Colorado State","Mountain West","thirdDownConversions","72"
"2023","Notre Dame","FBS Independents","penalties","69"
"2023","UCF","Big 12","thirdDownConversions","83"
"2023","Louisville","ACC","totalYards","5812"
"2023","Colorado","Pac-12","puntReturnTDs","0"
"2023","Florida Atlantic","American Athletic","netPassingYards","2586"
"2023","UT San Antonio","American Athletic","fumblesRecovered","7"
"2023","Temple","American Athletic","puntReturnYards","76"
"2023","Marshall","Sun Belt","fourthDownConversions","6"
"2023","Tennessee","SEC","thirdDownConversions","74"
"2023","California","Pac-12","rushingAttempts","497"
"2023","Nevada","Mountain West","kickReturnYards","484"
"2023","Florida Atlantic","American Athletic","puntReturnYards","282"
"2023","Minnesota","Big Ten","interceptionTDs","0"
"2023","Middle Tennessee","Conference USA","possessionTime","20553"
"2023","Penn State","Big Ten","rushingTDs","26"
"2023","South Florida","American Athletic","fumblesRecovered","11"
"2023","LSU","SEC","thirdDowns","130"
"2023","Boise State","Mountain West","passAttempts","372"
"2023","Virginia Tech","ACC","fumblesLost","10"
"2023","Baylor","Big 12","turnovers","15"
"2023","West Virginia","Big 12","penaltyYards","603"
"2023","Houston","Big 12","totalYards","4322"
"2023","Kentucky","SEC","interceptionTDs","3"
"2023","North Texas","American Athletic","interceptionTDs","0"
"2023","Georgia Southern","Sun Belt","passesIntercepted","13"
"2023","Liberty","Conference USA","thirdDowns","158"
"2023","Oregon","Pac-12","tacklesForLoss","71"
"2023","Memphis","American Athletic","rushingAttempts","429"
"2023","Kent State","Mid-American","fourthDownConversions","12"
"2023","Baylor","Big 12","rushingYards","1378"
"2023","Western Kentucky","Conference USA","rushingTDs","12"
"2023","UCF","Big 12","fourthDownConversions","13"
"2023","Sam Houston State","Conference USA","puntReturnYards","144"
"2023","Notre Dame","FBS Independents","fumblesLost","8"
"2023","Texas State","Sun Belt","firstDowns","311"
"2023","North Carolina","ACC","penalties","93"
"2023","Sam Houston State","Conference USA","passesIntercepted","13"
"2023","Jacksonville State","Conference USA","fourthDowns","27"
"2023","Jacksonville State","Conference USA","sacks","38"
"2023","Navy","American Athletic","sacks","28"
"2023","Miami (OH)","Mid-American","kickReturns","26"
"2023","Temple","American Athletic","sacks","22"
"2023","Coastal Carolina","Sun Belt","kickReturnYards","482"
"2023","Texas A&M","SEC","passAttempts","426"
"2023","Iowa","Big Ten","kickReturns","19"
"2023","Toledo","Mid-American","puntReturnTDs","0"
"2023","Texas","Big 12","passAttempts","475"
"2023","San Diego State","Mountain West","kickReturns","30"
"2023","Florida","SEC","interceptions","5"
"2023","Oregon","Pac-12","penalties","93"
"2023","Charlotte","American Athletic","kickReturnYards","619"
"2023","California","Pac-12","passesIntercepted","12"
"2023","Texas State","Sun Belt","interceptionYards","141"
"2023","UTEP","Conference USA","passAttempts","330"
"2023","Penn State","Big Ten","totalYards","5202"
"2023","Utah State","Mountain West","puntReturnTDs","0"
"2023","Cincinnati","Big 12","turnovers","17"
"2023","Toledo","Mid-American","interceptions","10"
"2023","USC","Pac-12","kickReturnTDs","1"
"2023","Houston","Big 12","interceptionTDs","1"
"2023","Duke","ACC","rushingAttempts","448"
"2023","Buffalo","Mid-American","fumblesLost","8"
"2023","Sam Houston State","Conference USA","tacklesForLoss","51"
"2023","Texas","Big 12","interceptions","9"
"2023","Illinois","Big Ten","kickReturns","25"
