"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2019","4372045","Darryl Jones","WR","Maryland","Big Ten","0.0238","0.0465","0","0.0118","0.027","0.046","0.04","0.026"
"2019","4360943","Bryce Williams","RB","Minnesota","Big Ten","0.0222","0.0058","0.0339","0.0234","0.01","0.04","0.028","0.019"
"2019","4426454","Lance LeGendre","WR","Maryland","Big Ten","0.0221","0.0133","0.0315","0.0236","0.027","0.015","0.034","0.015"
"2019","4371968","Miles Marshall","WR","Indiana","Big Ten","0.0213","0.0398","0","0.0182","0.022","0.032","0.005","0.038"
"2019","3915969","John Moten IV","RB","Northwestern","Big Ten","0.0213","0.0159","0.0254","0.0186","0.008","0.039","0.021","0.028"
"2019","4427569","Giles Jackson","WR","Michigan","Big Ten","0.0212","0.0198","0.0231","0.0239","0.022","0.018","0.013","0.024"
"2019","4240742","Demetrius Douglas","WR","Minnesota","Big Ten","0.021","0.0525","0","0.013","0.014","0.046","0.014","0.038"
"2019","3917614","Caleb Reams","WR","Illinois","Big Ten","0.0209","0.0449","0","0.02","0.018","0.03","0.005","0.031"
"2019","4242289","Berkeley Holman","WR","Northwestern","Big Ten","0.0201","0.0508","0","0.0155","0.023","0.017","0.011","0.031"
"2019","4241959","C.J. Hayes","WR","Michigan State","Big Ten","0.0191","0.0379","0","0.0128","0.004","0.06","0.02","0.026"
"2019","4361426","Justin Shorter","WR","Penn State","Big Ten","0.019","0.0427","0","0.0289","0.015","0.006","0.005","0.016"
"2019","4361412","Daniel George","WR","Penn State","Big Ten","0.019","0.0427","0","0.0087","0.027","0.032","0.014","0.037"
"2019","4360634","Tyler DeSue","QB","Maryland","Big Ten","0.0187","0.0332","0.0035","0.0197","0.016","0.023","0.027","0.01"
"2019","4260219","Sean Savoy","WR","Maryland","Big Ten","0.0187","0.0365","0","0.0197","0.027","0.008","0.007","0.026"
"2019","4428858","Cam Wiley","RB","Minnesota","Big Ten","0.0187","0.0029","0.0299","0.0208","0.027","0","0.032","0.004"
"2019","4371941","Dominic Stampley","WR","Illinois","Big Ten","0.0185","0.0343","0.0048","0.0286","0.007","0.018","0.011","0.01"
"2019","3917619","Justice Williams","TE","Illinois","Big Ten","0.0185","0.0369","0.0024","0.0057","0.022","0.042","0.011","0.038"
"2019","4360370","Jakari Norwood","RB","Illinois","Big Ten","0.0185","0.0053","0.0309","0.0314","0.011","0.006","0.005","0.01"
"2019","4242275","Jace James","WR","Northwestern","Big Ten","0.0175","0.0413","0.0021","0.0093","0.027","0.017","0.016","0.028"
"2019","4040625","Demario McCall","WR","Ohio State","Big Ten","0.0173","0.0075","0.0254","0.0202","0.013","0.013","0.017","0.012"
"2019","3894852","Nate Wieting","TE","Iowa","Big Ten","0.0167","0.0337","0","0.0199","0.004","0.022","0.013","0.015"
"2019","3915966","TJ Green","QB","Northwestern","Big Ten","0.0163","0.0349","0.0042","0.0186","0.011","0.017","0.016","0.014"
"2019","4372472","Paul Woods","WR","Rutgers","Big Ten","0.0154","0.0382","0","0.0232","0","0.026","0","0.018"
"2019","4361372","Jeremy Ruckert","TE","Ohio State","Big Ten","0.0152","0.0351","0","0.0067","0.034","0.006","0.021","0.027"
"2019","4035656","Ben Skowronek","WR","Northwestern","Big Ten","0.015","0.0381","0","0.0186","0.015","0.011","0.005","0.017"
"2019","4382479","Trenton Gillison","TE","Michigan State","Big Ten","0.0146","0.029","0","0.0051","0.014","0.038","0.005","0.032"
"2019","4036124","Shaun Beyer","TE","Iowa","Big Ten","0.0143","0.0288","0","0.0085","0.022","0.011","0.017","0.019"
"2019","4372460","Daevon Robinson","WR","Rutgers","Big Ten","0.0139","0.0344","0","0.0116","0.014","0.019","0.018","0.013"
"2019","4361278","Raymond Niro III","WR","Northwestern","Big Ten","0.0138","0","0.0233","0.0093","0.004","0.034","0.016","0.017"
"2019","4372574","John Chenal","FB","Wisconsin","Big Ten","0.0132","0.0093","0.0159","0.0133","0.011","0.019","0.02","0.009"
"2019","3929633","Nick Bowers","TE","Penn State","Big Ten","0.0127","0.0285","0","0.0087","0.015","0.019","0.019","0.012"
"2019","4241970","Laress Nelson","WR","Michigan State","Big Ten","0.0123","0.0223","0.0024","0.0153","0.011","0.011","0.005","0.013"
"2019","3918001","Tario Fuller","RB","Purdue","Big Ten","0.012","0","0.0344","0.0111","0.015","0.011","0.021","0.007"
"2019","4035711","Jared Sparks","WR","Purdue","Big Ten","0.012","0.0189","0","0.0139","0.015","0.006","0.011","0.01"
"2019","4040612","Luke Farrell","TE","Ohio State","Big Ten","0.0119","0.0276","0","0.0045","0.017","0.019","0.017","0.019"
"2019","4036211","DJ Turner","WR","Maryland","Big Ten","0.0119","0.0233","0","0.0039","0.016","0.015","0","0.031"
"2019","4372505","Payne Durham","TE","Purdue","Big Ten","0.0108","0.017","0","0.0084","0.007","0.017","0.016","0.014"
"2019","4367207","Matt Alaimo","TE","Rutgers","Big Ten","0.0108","0.0267","0","0.0039","0.019","0.013","0.012","0.018"
"2019","4361556","Aron Cruickshank","WR","Wisconsin","Big Ten","0.0108","0","0.0179","0.008","0.023","0","0.02","0.005"
"2019","4241965","Rocky Lombardi","QB","Michigan State","Big Ten","0.0101","0.0156","0.0047","0.0077","0.007","0.011","0.02","0.006"
"2019","3929637","Dan Chisena","WR","Penn State","Big Ten","0.0101","0.0228","0","0.0145","0.008","0.006","0","0.012"
"2019","4240787","Austin Allen","TE","Nebraska","Big Ten","0.01","0.0223","0.0021","0.0029","0.016","0.012","0.014","0.016"
"2019","4361279","Charlie Mangieri","TE","Northwestern","Big Ten","0.01","0.0254","0","0.0124","0.008","0.011","0.005","0.01"
"2019","4569603","Malik Washington","WR","Northwestern","Big Ten","0.0088","0.0222","0","0.0093","0.008","0.011","0.005","0.01"
"2019","4429481","Marcus Crowley","RB","Ohio State","Big Ten","0.0087","0","0.0156","0.0112","0.01","0","0.013","0.004"
