"Season","Team","Conference","StatName","StatValue"
"2019","Alabama","SEC","interceptions","6"
"2019","South Carolina","SEC","totalYards","4463"
"2019","Mississippi State","SEC","passingTDs","19"
"2019","Arkansas","SEC","games","12"
"2019","Alabama","SEC","totalYards","6640"
"2019","Ole Miss","SEC","passAttempts","331"
"2019","Vanderbilt","SEC","turnovers","13"
"2019","Florida","SEC","passCompletions","317"
"2019","Alabama","SEC","passesIntercepted","17"
"2019","LSU","SEC","puntReturnYards","252"
"2019","South Carolina","SEC","thirdDownConversions","59"
"2019","Missouri","SEC","fumblesRecovered","13"
"2019","Tennessee","SEC","games","13"
"2019","Vanderbilt","SEC","puntReturnTDs","0"
"2019","Mississippi State","SEC","penalties","72"
"2019","Vanderbilt","SEC","fumblesRecovered","6"
"2019","Georgia","SEC","penalties","76"
"2019","Ole Miss","SEC","games","12"
"2019","LSU","SEC","passesIntercepted","17"
"2019","South Carolina","SEC","rushingYards","1796"
"2019","Florida","SEC","sacks","63"
"2019","LSU","SEC","kickReturnTDs","0"
"2019","Texas A&M","SEC","thirdDownConversions","64"
"2019","Georgia","SEC","rushingAttempts","525"
"2019","Arkansas","SEC","fumblesRecovered","15"
"2019","Alabama","SEC","firstDowns","318"
"2019","Mississippi State","SEC","kickReturnTDs","0"
"2019","Ole Miss","SEC","puntReturnYards","87"
"2019","Alabama","SEC","rushingAttempts","436"
"2019","LSU","SEC","tacklesForLoss","118"
"2019","LSU","SEC","interceptionYards","87"
"2019","Kentucky","SEC","puntReturns","19"
"2019","Tennessee","SEC","fourthDowns","12"
"2019","Missouri","SEC","thirdDownConversions","66"
"2019","Vanderbilt","SEC","fourthDowns","21"
"2019","LSU","SEC","fumblesRecovered","4"
"2019","Mississippi State","SEC","sacks","30"
"2019","Georgia","SEC","turnovers","13"
"2019","Arkansas","SEC","fumblesLost","6"
"2019","Tennessee","SEC","turnovers","20"
"2019","Vanderbilt","SEC","fumblesLost","3"
"2019","Georgia","SEC","kickReturnTDs","0"
"2019","Texas A&M","SEC","passCompletions","273"
"2019","Vanderbilt","SEC","puntReturns","17"
"2019","Mississippi State","SEC","netPassingYards","2333"
"2019","South Carolina","SEC","passesIntercepted","12"
"2019","Kentucky","SEC","thirdDowns","162"
"2019","Vanderbilt","SEC","rushingYards","1496"
"2019","Georgia","SEC","interceptions","6"
"2019","Alabama","SEC","interceptionTDs","2"
"2019","South Carolina","SEC","fumblesLost","7"
"2019","Texas A&M","SEC","kickReturnTDs","0"
"2019","South Carolina","SEC","penalties","79"
"2019","Tennessee","SEC","passesIntercepted","15"
"2019","Alabama","SEC","passCompletions","287"
"2019","LSU","SEC","turnovers","12"
"2019","Texas A&M","SEC","fourthDownConversions","7"
"2019","Mississippi State","SEC","rushingTDs","27"
"2019","Kentucky","SEC","penalties","75"
"2019","Ole Miss","SEC","interceptionYards","44"
"2019","Mississippi State","SEC","fourthDownConversions","7"
"2019","Alabama","SEC","sacks","37"
"2019","Alabama","SEC","fourthDownConversions","13"
"2019","Mississippi State","SEC","rushingAttempts","529"
"2019","Ole Miss","SEC","kickReturnYards","404"
"2019","Missouri","SEC","fumblesLost","6"
"2019","Georgia","SEC","passesIntercepted","8"
"2019","Auburn","SEC","rushingTDs","31"
"2019","Kentucky","SEC","games","13"
"2019","Missouri","SEC","interceptionYards","266"
"2019","Missouri","SEC","fourthDowns","13"
"2019","Texas A&M","SEC","possessionTime","25827"
"2019","Vanderbilt","SEC","kickReturnYards","423"
"2019","Ole Miss","SEC","rushingTDs","29"
"2019","Florida","SEC","fumblesLost","8"
"2019","Mississippi State","SEC","totalYards","5201"
"2019","Tennessee","SEC","rushingTDs","13"
"2019","Mississippi State","SEC","kickReturnYards","430"
"2019","Alabama","SEC","puntReturnTDs","3"
"2019","Auburn","SEC","passingTDs","20"
"2019","Auburn","SEC","kickReturnTDs","1"
"2019","Auburn","SEC","games","13"
"2019","Texas A&M","SEC","interceptions","10"
"2019","Alabama","SEC","kickReturnYards","637"
"2019","Tennessee","SEC","puntReturnYards","235"
"2019","Ole Miss","SEC","totalYards","5340"
"2019","Kentucky","SEC","netPassingYards","1478"
"2019","Vanderbilt","SEC","sacks","25"
"2019","Georgia","SEC","passAttempts","415"
"2019","Georgia","SEC","tacklesForLoss","82"
"2019","LSU","SEC","sacks","41"
"2019","Vanderbilt","SEC","possessionTime","21067"
"2019","LSU","SEC","penaltyYards","936"
"2019","South Carolina","SEC","turnovers","14"
"2019","Mississippi State","SEC","fumblesRecovered","18"
"2019","Missouri","SEC","totalYards","4491"
"2019","Arkansas","SEC","tacklesForLoss","76"
"2019","Tennessee","SEC","passAttempts","360"
"2019","Florida","SEC","rushingYards","1687"
"2019","Alabama","SEC","fumblesRecovered","17"
"2019","Kentucky","SEC","firstDowns","252"
"2019","Florida","SEC","fourthDowns","26"
"2019","Kentucky","SEC","interceptions","8"
"2019","Florida","SEC","fourthDownConversions","16"
"2019","Florida","SEC","puntReturnTDs","0"
"2019","Arkansas","SEC","passCompletions","202"
"2019","Texas A&M","SEC","passingTDs","22"
"2019","LSU","SEC","interceptionTDs","0"
"2019","Arkansas","SEC","passesIntercepted","6"
"2019","Vanderbilt","SEC","kickReturns","24"
"2019","Texas A&M","SEC","penalties","87"
"2019","Tennessee","SEC","kickReturns","19"
"2019","South Carolina","SEC","interceptions","7"
"2019","Auburn","SEC","puntReturns","24"
"2019","South Carolina","SEC","possessionTime","19453"
"2019","Florida","SEC","netPassingYards","3910"
"2019","Ole Miss","SEC","firstDowns","271"
"2019","Texas A&M","SEC","interceptionTDs","0"
"2019","LSU","SEC","kickReturns","23"
"2019","Texas A&M","SEC","passesIntercepted","10"
"2019","Vanderbilt","SEC","penaltyYards","649"
"2019","Tennessee","SEC","firstDowns","241"
"2019","Arkansas","SEC","fourthDowns","20"
"2019","Florida","SEC","turnovers","18"
"2019","Missouri","SEC","turnovers","14"
"2019","Alabama","SEC","puntReturns","24"
"2019","Missouri","SEC","puntReturns","21"
"2019","Georgia","SEC","totalYards","5713"
"2019","Alabama","SEC","turnovers","10"
"2019","Georgia","SEC","firstDowns","295"
"2019","Kentucky","SEC","puntReturnYards","143"
"2019","Auburn","SEC","sacks","35"
"2019","LSU","SEC","passingTDs","61"
"2019","Missouri","SEC","kickReturnYards","161"
"2019","Texas A&M","SEC","fumblesLost","10"
"2019","Arkansas","SEC","rushingTDs","14"
"2019","Ole Miss","SEC","turnovers","14"
"2019","Kentucky","SEC","rushingAttempts","573"
"2019","Florida","SEC","fumblesRecovered","13"
"2019","Arkansas","SEC","passAttempts","407"
"2019","Auburn","SEC","netPassingYards","2684"
"2019","Texas A&M","SEC","sacks","36"
"2019","Tennessee","SEC","thirdDownConversions","76"
"2019","Ole Miss","SEC","tacklesForLoss","108"
"2019","Arkansas","SEC","kickReturns","42"
"2019","Mississippi State","SEC","rushingYards","2868"
"2019","LSU","SEC","thirdDownConversions","90"
"2019","South Carolina","SEC","passAttempts","466"
"2019","South Carolina","SEC","games","12"
"2019","Kentucky","SEC","thirdDownConversions","63"
"2019","South Carolina","SEC","firstDowns","232"
"2019","Mississippi State","SEC","possessionTime","24701"
"2019","Texas A&M","SEC","rushingAttempts","429"
"2019","Mississippi State","SEC","interceptionTDs","2"
"2019","Tennessee","SEC","passCompletions","200"
"2019","Tennessee","SEC","penaltyYards","683"
"2019","Tennessee","SEC","totalYards","4752"
"2019","Ole Miss","SEC","fumblesRecovered","10"
"2019","Missouri","SEC","passingTDs","17"
"2019","Texas A&M","SEC","interceptionYards","87"
"2019","Florida","SEC","thirdDowns","158"
"2019","Arkansas","SEC","kickReturnTDs","0"
"2019","Vanderbilt","SEC","passesIntercepted","6"
"2019","Ole Miss","SEC","fourthDowns","31"
"2019","Vanderbilt","SEC","totalYards","3560"
"2019","Kentucky","SEC","kickReturnTDs","0"
"2019","Texas A&M","SEC","totalYards","5129"
"2019","Tennessee","SEC","rushingYards","1874"
"2019","Vanderbilt","SEC","tacklesForLoss","90"
"2019","Auburn","SEC","puntReturnYards","308"
"2019","LSU","SEC","puntReturns","22"
"2019","Kentucky","SEC","puntReturnTDs","0"
"2019","Alabama","SEC","passAttempts","406"
"2019","Florida","SEC","passingTDs","33"
"2019","Arkansas","SEC","penalties","61"
"2019","Alabama","SEC","netPassingYards","4449"
"2019","Auburn","SEC","penaltyYards","718"
"2019","Missouri","SEC","penaltyYards","809"
"2019","Texas A&M","SEC","netPassingYards","3060"
"2019","Mississippi State","SEC","thirdDownConversions","58"
"2019","Vanderbilt","SEC","thirdDowns","166"
"2019","Auburn","SEC","interceptions","6"
"2019","Alabama","SEC","thirdDownConversions","80"
"2019","South Carolina","SEC","kickReturnYards","425"
"2019","Texas A&M","SEC","turnovers","20"
"2019","South Carolina","SEC","penaltyYards","656"
"2019","Tennessee","SEC","fumblesRecovered","5"
"2019","Missouri","SEC","sacks","25"
"2019","Mississippi State","SEC","penaltyYards","578"
"2019","Vanderbilt","SEC","passAttempts","381"
"2019","Alabama","SEC","games","13"
"2019","Texas A&M","SEC","thirdDowns","160"
"2019","Mississippi State","SEC","interceptionYards","163"
"2019","LSU","SEC","kickReturnYards","291"
"2019","Missouri","SEC","netPassingYards","2671"
"2019","Missouri","SEC","tacklesForLoss","92"
"2019","Ole Miss","SEC","puntReturnTDs","0"
"2019","Alabama","SEC","rushingYards","2191"
"2019","Florida","SEC","possessionTime","23536"
"2019","LSU","SEC","fourthDownConversions","7"
"2019","Georgia","SEC","interceptionTDs","0"
"2019","Ole Miss","SEC","passCompletions","186"
"2019","Mississippi State","SEC","tacklesForLoss","90"
"2019","Georgia","SEC","passCompletions","255"
"2019","Kentucky","SEC","turnovers","20"
"2019","Florida","SEC","kickReturnYards","184"
"2019","Ole Miss","SEC","puntReturns","15"
"2019","Kentucky","SEC","kickReturns","22"
"2019","Texas A&M","SEC","games","13"
"2019","Alabama","SEC","possessionTime","23390"
"2019","Auburn","SEC","puntReturnTDs","0"
"2019","Tennessee","SEC","thirdDowns","176"
"2019","Missouri","SEC","passCompletions","226"
"2019","Arkansas","SEC","rushingAttempts","376"
"2019","Georgia","SEC","puntReturnTDs","1"
"2019","LSU","SEC","rushingTDs","32"
"2019","Missouri","SEC","kickReturns","9"
"2019","Arkansas","SEC","kickReturnYards","649"
"2019","Georgia","SEC","fourthDowns","10"
