"Season","Team","Conference","StatName","StatValue"
"2019","Georgia Tech","ACC","penalties","57"
"2019","Boston College","ACC","fumblesLost","6"
"2019","Florida State","ACC","rushingYards","1829"
"2019","Duke","ACC","puntReturnTDs","1"
"2019","Pittsburgh","ACC","penalties","102"
"2019","Virginia","ACC","passesIntercepted","12"
"2019","Georgia Tech","ACC","sacks","20"
"2019","Georgia Tech","ACC","fourthDowns","17"
"2019","Miami","ACC","rushingYards","1535"
"2019","Virginia Tech","ACC","firstDowns","257"
"2019","Syracuse","ACC","totalYards","4735"
"2019","Georgia Tech","ACC","possessionTime","19230"
"2019","Virginia","ACC","puntReturns","27"
"2019","Wake Forest","ACC","penalties","57"
"2019","Miami","ACC","interceptionTDs","0"
"2019","Boston College","ACC","firstDowns","277"
"2019","Virginia Tech","ACC","interceptions","8"
"2019","Georgia Tech","ACC","rushingTDs","12"
"2019","Virginia","ACC","kickReturnTDs","2"
"2019","NC State","ACC","fourthDowns","29"
"2019","Miami","ACC","passAttempts","437"
"2019","NC State","ACC","possessionTime","21154"
"2019","NC State","ACC","kickReturns","23"
"2019","Miami","ACC","thirdDownConversions","44"
"2019","Wake Forest","ACC","thirdDowns","230"
"2019","NC State","ACC","fumblesRecovered","4"
"2019","Pittsburgh","ACC","puntReturnTDs","1"
"2019","Virginia Tech","ACC","possessionTime","24034"
"2019","Georgia Tech","ACC","fumblesLost","10"
"2019","Virginia Tech","ACC","passCompletions","184"
"2019","Duke","ACC","rushingAttempts","495"
"2019","Clemson","ACC","interceptionTDs","2"
"2019","Boston College","ACC","interceptionTDs","1"
"2019","Miami","ACC","kickReturns","25"
"2019","Miami","ACC","fourthDownConversions","13"
"2019","Pittsburgh","ACC","puntReturnYards","199"
"2019","North Carolina","ACC","sacks","38"
"2019","Pittsburgh","ACC","fumblesRecovered","8"
"2019","Syracuse","ACC","fourthDowns","28"
"2019","Virginia Tech","ACC","fumblesLost","14"
"2019","Wake Forest","ACC","turnovers","17"
"2019","Pittsburgh","ACC","games","13"
"2019","Clemson","ACC","firstDowns","392"
"2019","Clemson","ACC","tacklesForLoss","139"
"2019","Louisville","ACC","netPassingYards","3048"
"2019","Duke","ACC","turnovers","29"
"2019","Syracuse","ACC","firstDowns","239"
"2019","Virginia Tech","ACC","kickReturnYards","540"
"2019","Florida State","ACC","sacks","41"
"2019","Virginia","ACC","kickReturns","42"
"2019","Wake Forest","ACC","rushingTDs","18"
"2019","Florida State","ACC","thirdDownConversions","68"
"2019","North Carolina","ACC","rushingAttempts","528"
"2019","Syracuse","ACC","puntReturns","16"
"2019","Miami","ACC","penaltyYards","782"
"2019","Florida State","ACC","fourthDowns","19"
"2019","Louisville","ACC","puntReturnYards","187"
"2019","Wake Forest","ACC","puntReturns","28"
"2019","Louisville","ACC","penaltyYards","780"
"2019","Florida State","ACC","turnovers","21"
"2019","NC State","ACC","totalYards","4563"
"2019","Clemson","ACC","possessionTime","27242"
"2019","Florida State","ACC","rushingAttempts","477"
"2019","Louisville","ACC","penalties","93"
"2019","Pittsburgh","ACC","rushingYards","1544"
"2019","Pittsburgh","ACC","kickReturnYards","287"
"2019","Virginia Tech","ACC","puntReturnTDs","0"
"2019","Miami","ACC","kickReturnYards","511"
"2019","Pittsburgh","ACC","interceptionTDs","1"
"2019","Clemson","ACC","turnovers","15"
"2019","Virginia Tech","ACC","penaltyYards","680"
"2019","Miami","ACC","games","13"
"2019","Boston College","ACC","interceptions","6"
"2019","Georgia Tech","ACC","passingTDs","14"
"2019","Louisville","ACC","interceptions","9"
"2019","Louisville","ACC","thirdDownConversions","76"
"2019","Clemson","ACC","penalties","85"
"2019","Wake Forest","ACC","interceptionTDs","0"
"2019","Clemson","ACC","games","15"
"2019","Pittsburgh","ACC","tacklesForLoss","124"
"2019","North Carolina","ACC","interceptionYards","58"
"2019","Virginia Tech","ACC","rushingYards","2289"
"2019","Pittsburgh","ACC","passesIntercepted","9"
"2019","Virginia","ACC","rushingYards","1697"
"2019","Duke","ACC","penalties","63"
"2019","Wake Forest","ACC","netPassingYards","3748"
"2019","Pittsburgh","ACC","passCompletions","316"
"2019","Florida State","ACC","games","13"
"2019","Georgia Tech","ACC","kickReturns","36"
"2019","Clemson","ACC","passesIntercepted","19"
"2019","North Carolina","ACC","games","13"
"2019","North Carolina","ACC","fumblesRecovered","12"
"2019","Clemson","ACC","kickReturnYards","504"
"2019","NC State","ACC","interceptions","10"
"2019","Louisville","ACC","games","13"
"2019","Boston College","ACC","puntReturnTDs","0"
"2019","Virginia","ACC","penalties","66"
"2019","Virginia","ACC","interceptionTDs","2"
"2019","Georgia Tech","ACC","puntReturnTDs","0"
"2019","Louisville","ACC","rushingTDs","23"
"2019","Virginia","ACC","thirdDowns","203"
"2019","Clemson","ACC","puntReturns","34"
"2019","NC State","ACC","turnovers","21"
"2019","Duke","ACC","penaltyYards","544"
"2019","NC State","ACC","kickReturnTDs","0"
"2019","Florida State","ACC","netPassingYards","3479"
"2019","North Carolina","ACC","thirdDowns","191"
"2019","NC State","ACC","thirdDowns","182"
"2019","NC State","ACC","passesIntercepted","4"
"2019","North Carolina","ACC","puntReturnTDs","0"
"2019","Florida State","ACC","kickReturns","21"
"2019","Virginia Tech","ACC","thirdDowns","179"
"2019","Pittsburgh","ACC","turnovers","22"
"2019","Pittsburgh","ACC","passingTDs","17"
"2019","NC State","ACC","thirdDownConversions","64"
"2019","Wake Forest","ACC","rushingAttempts","586"
"2019","Miami","ACC","possessionTime","23558"
"2019","NC State","ACC","fourthDownConversions","14"
"2019","Louisville","ACC","fumblesLost","10"
"2019","NC State","ACC","fumblesLost","11"
"2019","Boston College","ACC","puntReturns","19"
"2019","Virginia","ACC","puntReturnYards","158"
"2019","Virginia","ACC","sacks","60"
"2019","Georgia Tech","ACC","passesIntercepted","7"
"2019","Duke","ACC","rushingYards","1804"
"2019","Miami","ACC","rushingTDs","16"
"2019","Syracuse","ACC","kickReturnYards","649"
"2019","Boston College","ACC","possessionTime","21691"
"2019","Florida State","ACC","fourthDownConversions","11"
"2019","NC State","ACC","rushingAttempts","418"
"2019","Virginia Tech","ACC","interceptionYards","88"
"2019","Pittsburgh","ACC","thirdDowns","211"
"2019","Boston College","ACC","penaltyYards","516"
"2019","Boston College","ACC","netPassingYards","2288"
"2019","North Carolina","ACC","kickReturnYards","518"
"2019","Louisville","ACC","totalYards","5816"
"2019","Syracuse","ACC","kickReturnTDs","0"
"2019","Georgia Tech","ACC","interceptions","10"
"2019","NC State","ACC","netPassingYards","2749"
"2019","Clemson","ACC","puntReturnTDs","0"
"2019","Miami","ACC","fourthDowns","25"
"2019","Wake Forest","ACC","interceptions","13"
"2019","Louisville","ACC","possessionTime","24347"
"2019","Boston College","ACC","passAttempts","305"
"2019","Syracuse","ACC","passingTDs","23"
"2019","Duke","ACC","totalYards","3956"
"2019","North Carolina","ACC","puntReturnYards","81"
"2019","Miami","ACC","turnovers","17"
"2019","Louisville","ACC","passAttempts","302"
"2019","North Carolina","ACC","kickReturns","24"
"2019","NC State","ACC","penaltyYards","627"
"2019","Syracuse","ACC","fourthDownConversions","11"
"2019","Florida State","ACC","passCompletions","279"
"2019","NC State","ACC","passAttempts","463"
"2019","North Carolina","ACC","passCompletions","265"
"2019","Miami","ACC","thirdDowns","164"
"2019","Virginia","ACC","netPassingYards","3748"
"2019","Miami","ACC","puntReturnYards","299"
"2019","Wake Forest","ACC","puntReturnTDs","0"
"2019","Duke","ACC","puntReturnYards","231"
"2019","Virginia Tech","ACC","interceptionTDs","1"
"2019","North Carolina","ACC","penalties","80"
"2019","North Carolina","ACC","passesIntercepted","14"
"2019","Pittsburgh","ACC","rushingTDs","11"
"2019","Boston College","ACC","fumblesRecovered","6"
"2019","Boston College","ACC","passCompletions","161"
"2019","Virginia","ACC","penaltyYards","612"
"2019","Syracuse","ACC","sacks","32"
"2019","Florida State","ACC","passesIntercepted","8"
