,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Weight,Height,Jersey,Year,Home City,Home State,Home Country,Home Latitude,Home Longitude,Home County Fips,Recruit Ids,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
119,2022,4368172,Jordan Murray,TE,Hawai'i,MW,0.0181,0.0319,0.0,0.0161,0.011,0.036,0.017,0.021,,,,,,,,,,13.0,,,,0.0,,0.0,10.0,0.0,1.0,,0.0,0.0,1.0,,,70.0,,,,7.0,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
120,2022,4693798,Koali Nishigaya,WR,Hawai'i,MW,0.0079,0.014,0.0,0.008,0.007,0.01,0.004,0.01,,,,,,,,,,17.0,,,,,,,6.0,,,,0.0,,,,,72.0,,,,12.0,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
121,2022,4875793,Nasjza Bryant,RB,Hawai'i,MW,0.0621,0.008,0.1356,0.0643,0.056,0.056,0.119,0.021,1.0,22.0,56.0,0.0,,,,0.0,,73.0,,1.0,0.0,,,,3.0,,,,3.0,,,,,282.0,0.0,4.4,,5.0,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
122,2022,5092477,Nicholas Cenacle,WR,Hawai'i,MW,0.0102,0.018,0.0,0.008,0.004,0.026,0.004,0.017,,8.8,,,,,1.0,,,48.0,0.0,8.0,,,,,8.0,,,,0.0,,,,,134.0,,,,12.4,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
123,2022,4427194,Steven Fiso,WR,Hawai'i,MW,0.0034,0.006,0.0,0.008,0.0,0.0,0.0,0.0,,,,,,,,,,27.0,,,,,,,3.0,,,,1.0,,,,,66.0,,,,22.0,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
124,2022,4431271,Tamatoa Mokiao-Atimalala,WR,Hawai'i,MW,0.0248,0.0439,0.0,0.0241,0.032,0.021,0.03,0.024,,,,,,,,,,18.0,,,,0.0,,0.0,15.0,0.0,1.0,,2.0,0.0,1.0,,,146.0,,,,9.7,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
125,2022,4912240,Tylan Hines,RB,Hawai'i,MW,0.0982,0.0259,0.1968,0.1394,0.085,0.051,0.098,0.042,,12.0,83.0,,,,3.0,,,118.0,1.0,6.0,,,,,9.0,,,,2.0,,,,,758.0,,7.6,,9.1,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
126,2022,4613067,Zion Bowens,WR,Hawai'i,MW,0.0598,0.1058,0.0,0.0617,0.067,0.051,0.047,0.066,,,,,,,1.0,,,66.0,1.0,,,,,,35.0,,,,4.0,,,,,494.0,,,,14.1,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
127,2022,4374076,Andrew Erickson,WR,New Mexico,MW,0.022,0.0495,0.0026,0.0175,0.027,0.025,0.013,0.033,,-2.0,1.0,,,,1.0,,,36.0,1.0,1.0,,,,,12.0,,,,0.0,,,,,115.0,,7.0,,9.2,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,,No
128,2022,4695619,Austin Erickson,WR,New Mexico,MW,0.0044,0.0071,0.0026,0.007,0.004,0.0,0.0,0.004,,,1.0,,,,,,,19.0,,,,,,,2.0,,,,0.0,,,,,26.0,,7.0,,9.5,,,,,,,,,,,,167,Mountain,2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,157,4,14,5,14,12,1,90,9,1,560,26,1266,256,138,9,3,73,614,20849,0,111,18,438,12,1456,25,62,35,159,2722,14,,No
