Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal,PositionId,TeamId,ConferenceId
2023,4685626,Emar'rion Winston,LB,Oregon,PAC12,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.0,5.0,,0.0,0.5,19.0,,,,,,,,,12.7,14,12,2,0,10,8,2,0,7,7,0,0,5,4,1,0,369,19,25,2,6,14,1,58,5,0,308,20,4857,514,397,12,49,93,848,26079,0,201,21,437,33,2583,34,71,79,155,7440,7,,No,0,63,4
2023,4686031,Gharin Stansbury,DL,Arizona State,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,5.0,,,,,,,,,3.6,12,3,9,0,9,2,7,0,8,2,6,0,4,1,3,0,226,18,38,6,7,12,0,47,14,0,710,31,2524,440,243,5,8,69,622,21799,0,100,10,374,17,1334,26,65,53,173,3858,20,,No,1,62,4
2023,4686099,Sergio Allen,LB,California,PAC12,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,2.0,,0.0,0.5,6.0,,,,,,,,,6.4,13,6,7,0,9,4,5,0,6,3,3,0,6,3,3,0,278,17,33,12,16,13,0,68,16,1,486,25,2836,434,258,12,22,72,583,22364,0,30,11,497,26,2250,25,58,74,191,5086,28,,No,0,56,4
2023,4686775,Montana Lemonious-Craig,WR,Arizona,PAC12,0.0259,0.0462,0.0,0.0274,0.022,0.031,0.023,0.029,,,,,,,,,,39.0,,,,0.0,,0.0,29.0,0.0,1.0,,3.0,0.0,1.0,,,305.0,,,,10.5,,8.7,13,10,3,0,9,7,2,0,6,5,1,0,6,4,2,0,299,10,15,3,9,13,0,88,11,0,166,12,4008,464,332,9,36,82,689,24059,1,101,15,398,17,1816,34,74,80,163,5824,14,,No,2,66,4
2023,4686781,Brenden Rice,WR,USC,PAC12,0.0624,0.1036,0.0031,0.0517,0.059,0.077,0.055,0.083,,,,,,,1.0,,,75.0,0.0,,,,,,45.0,,,,12.0,,,,,791.0,,,,17.6,,6.3,13,8,5,0,9,5,4,0,7,4,3,0,5,3,2,0,292,11,18,11,9,13,1,127,6,1,552,30,4329,461,314,7,37,95,844,21558,1,380,23,362,33,1735,28,75,62,143,6064,17,,No,2,59,4
2023,4686786,Trevor Woods,S,Colorado,PAC12,,,,,,,,,,0.0,,,,,0.0,2.0,,,0.0,,,3.0,,2.0,1.0,0.5,42.0,,0.0,0.5,56.0,,,0.0,,,,,,3.3,12,4,8,0,9,1,8,0,6,2,4,0,6,2,4,0,254,10,15,7,11,12,1,74,4,0,319,17,3536,474,323,10,29,107,854,19854,0,176,18,358,12,827,28,66,68,177,4363,11,,No,10,64,4
2023,4686995,Kaylin Moore,DB,California,PAC12,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,14.0,,0.0,1.5,24.0,,,,,,,,,6.4,13,6,7,0,9,4,5,0,6,3,3,0,6,3,3,0,278,17,33,12,16,13,0,68,16,1,486,25,2836,434,258,12,22,72,583,22364,0,30,11,497,26,2250,25,58,74,191,5086,28,,No,6,56,4
2023,4686997,Connor Weselman,P,Stanford,PAC12,,,,,,,,,,,,,,,,,5.0,59.0,,21.0,,,,,,,,3.0,,,,,,914.0,,,43.5,,,2.4,12,3,9,0,9,2,7,0,7,0,7,0,5,3,2,0,234,9,27,4,4,12,0,49,10,0,337,22,2796,427,233,8,11,75,709,22521,0,48,7,414,15,1425,23,51,65,183,4221,14,,No,9,67,4
2023,4687041,J.J. Hawkins,DE,Colorado,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,5.0,,,,,,,,,3.3,12,4,8,0,9,1,8,0,6,2,4,0,6,2,4,0,254,10,15,7,11,12,1,74,4,0,319,17,3536,474,323,10,29,107,854,19854,0,176,18,358,12,827,28,66,68,177,4363,11,,No,7,64,4
2023,4687093,Tsion Nunnally,WR,Washington State,PAC12,0.0036,0.0057,0.0,0.0026,0.004,0.006,0.0,0.008,,,,,,,,,,62.0,,,,0.0,,0.0,3.0,0.0,1.0,,1.0,0.0,2.0,,,111.0,,,,37.0,,5.6,12,5,7,0,9,2,7,0,6,4,2,0,6,1,5,0,272,12,26,12,8,12,2,162,9,1,456,22,4028,511,341,8,27,73,597,21403,0,70,9,341,17,1011,24,62,67,159,5039,21,,No,2,60,4
2023,4687184,Myles Williams,LB,California,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,4.0,,0.0,11.0,,0.0,0.0,18.0,,,,,,,,,6.4,13,6,7,0,9,4,5,0,6,3,3,0,6,3,3,0,278,17,33,12,16,13,0,68,16,1,486,25,2836,434,258,12,22,72,583,22364,0,30,11,497,26,2250,25,58,74,191,5086,28,,No,0,56,4
2023,4687189,Josh Meredith,WR,Washington State,PAC12,0.0036,0.0057,0.0,0.0,0.011,0.0,0.014,0.0,,,,,,,,,,21.0,,,,,,,3.0,,,,1.0,,,,,53.0,,,,17.7,,5.6,12,5,7,0,9,2,7,0,6,4,2,0,6,1,5,0,272,12,26,12,8,12,2,162,9,1,456,22,4028,511,341,8,27,73,597,21403,0,70,9,341,17,1011,24,62,67,159,5039,21,,No,2,60,4
2023,4687485,Lu-Magia Hearns III,DB,California,PAC12,,,,,,,,,,14.6,,,,,,2.0,,17.0,,7.0,,6.0,,0.0,,0.0,21.0,,0.0,0.0,27.0,,,102.0,,,,,,6.4,13,6,7,0,9,4,5,0,6,3,3,0,6,3,3,0,278,17,33,12,16,13,0,68,16,1,486,25,2836,434,258,12,22,72,583,22364,0,30,11,497,26,2250,25,58,74,191,5086,28,,No,6,56,4
2023,4687592,Jonah Elliss,DE,Utah,PAC12,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,11.5,22.0,,0.0,15.5,37.0,,,,,,,,,8.7,13,8,5,0,9,5,4,0,7,6,1,0,5,2,3,0,244,12,29,2,7,13,2,82,11,0,425,21,2156,328,189,8,15,64,536,26578,0,111,24,562,19,2373,36,75,81,196,4529,13,,No,7,58,4
2023,4688380,Cameron Ward,QB,Washington State,PAC12,0.7018,0.9583,0.2676,0.6799,0.721,0.755,0.611,0.802,486.0,,120.0,324.0,,,12.0,7.0,,22.0,8.0,,0.667,,,,1.0,,,,33.0,,,,,3854.0,7.7,1.0,,,,5.6,12,5,7,0,9,2,7,0,6,4,2,0,6,1,5,0,272,12,26,12,8,12,2,162,9,1,456,22,4028,511,341,8,27,73,597,21403,0,70,9,341,17,1011,24,62,67,159,5039,21,,No,12,60,4
2023,4688806,Khyree Jackson,DB,Oregon,PAC12,,,,,,,,,,2.3,,,,,,3.0,,,,,,7.0,,0.0,,2.0,25.0,,0.0,5.0,34.0,,,7.0,,,,,,12.7,14,12,2,0,10,8,2,0,7,7,0,0,5,4,1,0,369,19,25,2,6,14,1,58,5,0,308,20,4857,514,397,12,49,93,848,26079,0,201,21,437,33,2583,34,71,79,155,7440,7,,No,6,63,4
2023,4689338,Dillon Johnson,RB,Washington,PAC12,0.2639,0.0456,0.5833,0.2741,0.298,0.176,0.38,0.152,2.0,,233.0,2.0,,,2.0,0.0,,73.0,1.0,,1.0,,,,24.0,,,,17.0,,,,,1390.0,2.5,5.1,,7.9,,10.6,15,14,1,0,10,10,0,0,7,7,0,0,5,5,0,0,345,14,22,8,4,15,2,321,12,0,703,34,5155,575,376,16,38,112,1029,27149,1,184,19,411,28,1776,21,63,76,174,6931,20,,No,8,57,4
2023,4690972,Ja'Quinden Jackson,RB,Utah,PAC12,0.1856,0.0353,0.2849,0.2238,0.206,0.113,0.219,0.107,,,161.0,,,,,,,72.0,,,,0.0,,0.0,9.0,0.0,1.0,,4.0,0.0,1.0,,,850.0,,5.0,,5.9,,8.7,13,8,5,0,9,5,4,0,7,6,1,0,5,2,3,0,244,12,29,2,7,13,2,82,11,0,425,21,2156,328,189,8,15,64,536,26578,0,111,24,562,19,2373,36,75,81,196,4529,13,4.0,Yes,8,58,4
2023,4691042,Jayson Raines,WR,Stanford,PAC12,0.004,0.0071,0.0,0.0031,0.0,0.012,0.006,0.004,,,,,,,,,,11.0,,,,0.0,,0.0,3.0,0.0,2.0,,0.0,0.0,3.0,,,22.0,,,,7.3,,2.4,12,3,9,0,9,2,7,0,7,0,7,0,5,3,2,0,234,9,27,4,4,12,0,49,10,0,337,22,2796,427,233,8,11,75,709,22521,0,48,7,414,15,1425,23,51,65,183,4221,14,,No,2,67,4
2023,4691043,Nikko Reed,DB,Oregon,PAC12,,,,,,,,,,16.0,,,,,,,,16.0,,1.0,,7.0,,0.0,,1.0,18.0,,0.0,2.0,25.0,,,16.0,,,,,,12.7,14,12,2,0,10,8,2,0,7,7,0,0,5,4,1,0,369,19,25,2,6,14,1,58,5,0,308,20,4857,514,397,12,49,93,848,26079,0,201,21,437,33,2583,34,71,79,155,7440,7,,No,6,63,4
2023,4691142,Vincent Nunley,S,Washington,PAC12,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,0.0,,0.0,10.0,,0.0,0.0,16.0,,,1.0,,,,,,10.6,15,14,1,0,10,10,0,0,7,7,0,0,5,5,0,0,345,14,22,8,4,15,2,321,12,0,703,34,5155,575,376,16,38,112,1029,27149,1,184,19,411,28,1776,21,63,76,174,6931,20,3.0,Yes,10,57,4
2023,4691828,Daymon David,DB,Oregon,PAC12,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,,12.7,14,12,2,0,10,8,2,0,7,7,0,0,5,4,1,0,369,19,25,2,6,14,1,58,5,0,308,20,4857,514,397,12,49,93,848,26079,0,201,21,437,33,2583,34,71,79,155,7440,7,,No,6,63,4
2023,4692538,Jalin Conyers,TE,Arizona State,PAC12,0.0811,0.1126,0.0434,0.0673,0.071,0.109,0.116,0.076,6.0,,22.0,5.0,,,,0.0,,89.0,,,0.833,0.0,,0.0,30.0,0.0,1.0,,1.0,0.0,1.0,,,474.0,3.3,4.2,,12.1,,3.6,12,3,9,0,9,2,7,0,8,2,6,0,4,1,3,0,226,18,38,6,7,12,0,47,14,0,710,31,2524,440,243,5,8,69,622,21799,0,100,10,374,17,1334,26,65,53,173,3858,20,4.0,Yes,4,62,4
2023,4693394,Zach Buckey,DL,Stanford,PAC12,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.5,3.0,,0.0,0.5,7.0,,,,,,,,,2.4,12,3,9,0,9,2,7,0,7,0,7,0,5,3,2,0,234,9,27,4,4,12,0,49,10,0,337,22,2796,427,233,8,11,75,709,22521,0,48,7,414,15,1425,23,51,65,183,4221,14,,No,1,67,4
2023,4693829,Alton Julian,DB,Oregon State,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,,9.3,13,8,5,0,9,5,4,0,6,5,1,0,6,3,3,0,278,17,30,5,7,13,1,153,8,0,547,29,3148,380,222,12,26,73,655,23968,1,234,14,445,26,2172,37,80,57,148,5320,13,,No,6,61,4
2023,4693837,Joshua Erling,LB,Washington State,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,4.0,,,,,,,,,5.6,12,5,7,0,9,2,7,0,6,4,2,0,6,1,5,0,272,12,26,12,8,12,2,162,9,1,456,22,4028,511,341,8,27,73,597,21403,0,70,9,341,17,1011,24,62,67,159,5039,21,,No,0,60,4
2023,4693838,Quinn Roff,DE,Washington State,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6.0,,0.0,1.0,8.0,,,,,,,,,5.6,12,5,7,0,9,2,7,0,6,4,2,0,6,1,5,0,272,12,26,12,8,12,2,162,9,1,456,22,4028,511,341,8,27,73,597,21403,0,70,9,341,17,1011,24,62,67,159,5039,21,,No,7,60,4
2023,4694814,Anthony Franklin,DL,Stanford,PAC12,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,3.0,11.0,,0.0,5.5,27.0,,,,,,,,,2.4,12,3,9,0,9,2,7,0,7,0,7,0,5,3,2,0,234,9,27,4,4,12,0,49,10,0,337,22,2796,427,233,8,11,75,709,22521,0,48,7,414,15,1425,23,51,65,183,4221,14,,No,1,67,4
2023,4695600,Bryson Barnes,QB,Utah,PAC12,0.3622,0.7206,0.1377,0.3508,0.296,0.477,0.279,0.452,242.0,,89.0,142.0,,,1.0,11.0,,26.0,0.0,,0.587,0.0,,0.0,0.0,0.0,1.0,,15.0,0.0,1.0,,,1849.0,6.5,3.1,,,,8.7,13,8,5,0,9,5,4,0,7,6,1,0,5,2,3,0,244,12,29,2,7,13,2,82,11,0,425,21,2156,328,189,8,15,64,536,26578,0,111,24,562,19,2373,36,75,81,196,4529,13,3.0,Yes,12,58,4
2023,4695606,Gavin Nawahine,DE,Utah,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,2.0,,,,,,,,,8.7,13,8,5,0,9,5,4,0,7,6,1,0,5,2,3,0,244,12,29,2,7,13,2,82,11,0,425,21,2156,328,189,8,15,64,536,26578,0,111,24,562,19,2373,36,75,81,196,4529,13,,No,7,58,4
2023,4695607,Junior Tafuna,DT,Utah,PAC12,,,,,,,,,,,,,,,0.0,,,,0.0,,,2.0,,0.0,1.0,1.5,7.0,,0.0,3.0,17.0,,,,,,,,,8.7,13,8,5,0,9,5,4,0,7,6,1,0,5,2,3,0,244,12,29,2,7,13,2,82,11,0,425,21,2156,328,189,8,15,64,536,26578,0,111,24,562,19,2373,36,75,81,196,4529,13,,No,14,58,4
2023,4695609,Zemaiah Vaughn,CB,Utah,PAC12,,,,,,,,,,0.0,,,,,,1.0,,,,,,6.0,,0.0,,0.5,35.0,,0.0,5.0,53.0,,,0.0,,,,,,8.7,13,8,5,0,9,5,4,0,7,6,1,0,5,2,3,0,244,12,29,2,7,13,2,82,11,0,425,21,2156,328,189,8,15,64,536,26578,0,111,24,562,19,2373,36,75,81,196,4529,13,,No,13,58,4
2023,4695611,Daniel Wood,RB,Utah,PAC12,0.0057,0.0,0.0094,0.0028,0.003,0.01,0.012,0.004,,,5.0,,,,,,,10.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,18.0,,3.6,,,,8.7,13,8,5,0,9,5,4,0,7,6,1,0,5,2,3,0,244,12,29,2,7,13,2,82,11,0,425,21,2156,328,189,8,15,64,536,26578,0,111,24,562,19,2373,36,75,81,196,4529,13,,No,8,58,4
2023,4695910,Xavier Guillory,WR,Arizona State,PAC12,0.0524,0.0923,0.0029,0.0585,0.039,0.055,0.042,0.051,,,1.0,,,,,,,47.0,,,,0.0,,0.0,21.0,0.0,2.0,,1.0,0.0,3.0,,,226.0,,0.0,,10.8,,3.6,12,3,9,0,9,2,7,0,8,2,6,0,4,1,3,0,226,18,38,6,7,12,0,47,14,0,710,31,2524,440,243,5,8,69,622,21799,0,100,10,374,17,1334,26,65,53,173,3858,20,,No,2,62,4
2023,4696030,Josh Green,P,Oregon State,PAC12,,,,,,,,,,,,,,,,,15.0,53.0,,32.0,,,,,,,,3.0,,,,,,1343.0,,,42.0,,,9.3,13,8,5,0,9,5,4,0,6,5,1,0,6,3,3,0,278,17,30,5,7,13,1,153,8,0,547,29,3148,380,222,12,26,73,655,23968,1,234,14,445,26,2172,37,80,57,148,5320,13,,No,9,61,4
2023,4696036,John Miller,LB,Oregon State,PAC12,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,4.0,,0.0,0.0,11.0,,,,,,,,,9.3,13,8,5,0,9,5,4,0,6,5,1,0,6,3,3,0,278,17,30,5,7,13,1,153,8,0,547,29,3148,380,222,12,26,73,655,23968,1,234,14,445,26,2172,37,80,57,148,5320,13,,No,0,61,4
2023,4696561,Jacob Conover,QB,Arizona State,PAC12,0.0549,0.0878,0.0145,0.0468,0.055,0.079,0.026,0.083,38.0,,10.0,11.0,,,,3.0,,14.0,,,0.289,,,,,,,,0.0,,,,,125.0,3.4,-0.5,,,,3.6,12,3,9,0,9,2,7,0,8,2,6,0,4,1,3,0,226,18,38,6,7,12,0,47,14,0,710,31,2524,440,243,5,8,69,622,21799,0,100,10,374,17,1334,26,65,53,173,3858,20,3.0,Yes,12,62,4
2023,4696712,Joshua Swift,DB,UCLA,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,5.0,,,,,,,,,8.6,13,8,5,0,9,4,5,0,6,4,2,0,6,3,3,0,278,15,32,8,9,13,0,108,14,0,428,21,2979,410,238,15,24,92,755,22643,0,126,19,527,21,2573,42,105,88,198,5552,22,,No,6,65,4
2023,4696713,DJ Warnell Jr.,S,Arizona,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3.0,11.0,,0.0,3.0,15.0,,,,,,,,,8.7,13,10,3,0,9,7,2,0,6,5,1,0,6,4,2,0,299,10,15,3,9,13,0,88,11,0,166,12,4008,464,332,9,36,82,689,24059,1,101,15,398,17,1816,34,74,80,163,5824,14,,No,10,66,4
2023,4696716,JonJon Vaughns,LB,UCLA,PAC12,,,,,,,,,,16.0,,,,,,,,16.0,,1.0,,0.0,,1.0,,1.0,14.0,,0.0,3.5,24.0,,,16.0,,,,,,8.6,13,8,5,0,9,4,5,0,6,4,2,0,6,3,3,0,278,15,32,8,9,13,0,108,14,0,428,21,2979,410,238,15,24,92,755,22643,0,126,19,527,21,2573,42,105,88,198,5552,22,,No,0,65,4
2023,4696717,Brian Kowall,RB,UCLA,PAC12,0.0011,0.0,0.0021,0.0,0.003,0.0,0.0,0.003,,,1.0,,,,,,,2.0,,,,,,,,,,,0.0,,,,,2.0,,2.0,,,,8.6,13,8,5,0,9,4,5,0,6,4,2,0,6,3,3,0,278,15,32,8,9,13,0,108,14,0,428,21,2979,410,238,15,24,92,755,22643,0,126,19,527,21,2573,42,105,88,198,5552,22,,No,8,65,4
2023,4696723,Beau Gardner,LS,UCLA,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,3.0,,,,,,,,,8.6,13,8,5,0,9,4,5,0,6,4,2,0,6,3,3,0,278,15,32,8,9,13,0,108,14,0,428,21,2979,410,238,15,24,92,755,22643,0,126,19,527,21,2573,42,105,88,198,5552,22,3.0,Yes,15,65,4
2023,4696725,Bradley Schlom,WR,UCLA,PAC12,0.0011,0.0022,0.0,0.0,0.0,0.005,0.0,0.003,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,,8.6,13,8,5,0,9,4,5,0,6,4,2,0,6,3,3,0,278,15,32,8,9,13,0,108,14,0,428,21,2979,410,238,15,24,92,755,22643,0,126,19,527,21,2573,42,105,88,198,5552,22,3.0,Yes,2,65,4
2023,4696727,RJ Lopez,PK,UCLA,PAC12,,,,,,,,,,,,,11.0,6.0,,,,47.0,,,0.545,,49.0,,,,,,,,,32.0,31.0,,,,,,,8.6,13,8,5,0,9,4,5,0,6,4,2,0,6,3,3,0,278,15,32,8,9,13,0,108,14,0,428,21,2979,410,238,15,24,92,755,22643,0,126,19,527,21,2573,42,105,88,198,5552,22,,No,11,65,4
2023,4696981,Cameron Skattebo,RB,Arizona State,PAC12,0.2472,0.0968,0.448,0.2398,0.239,0.236,0.3,0.221,15.0,,164.0,6.0,,,2.0,1.0,3.0,185.0,0.0,8.0,0.4,0.0,,0.0,25.0,0.0,1.0,0.0,11.0,0.0,1.0,,,1542.0,8.7,4.8,42.3,11.9,,3.6,12,3,9,0,9,2,7,0,8,2,6,0,4,1,3,0,226,18,38,6,7,12,0,47,14,0,710,31,2524,440,243,5,8,69,622,21799,0,100,10,374,17,1334,26,65,53,173,3858,20,,No,8,62,4
2023,4697424,Ethan Saunders,DL,California,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,1.0,2.0,,,,,,,,,6.4,13,6,7,0,9,4,5,0,6,3,3,0,6,3,3,0,278,17,33,12,16,13,0,68,16,1,486,25,2836,434,258,12,22,72,583,22364,0,30,11,497,26,2250,25,58,74,191,5086,28,,No,1,56,4
2023,4697499,Marko Vidackovic,DB,Oregon,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,12.7,14,12,2,0,10,8,2,0,7,7,0,0,5,4,1,0,369,19,25,2,6,14,1,58,5,0,308,20,4857,514,397,12,49,93,848,26079,0,201,21,437,33,2583,34,71,79,155,7440,7,,No,6,63,4
2023,4697524,Matt Colombo,RB,USC,PAC12,0.0012,0.0,0.0031,0.0026,0.0,0.0,0.0,0.0,,,1.0,,,,,,,7.0,,,,,,,,,,,0.0,,,,,7.0,,7.0,,,,6.3,13,8,5,0,9,5,4,0,7,4,3,0,5,3,2,0,292,11,18,11,9,13,1,127,6,1,552,30,4329,461,314,7,37,95,844,21558,1,380,23,362,33,1735,28,75,62,143,6064,17,,Yes,8,59,4
2023,4697623,Jayden de Laura,QB,Arizona,PAC12,,,,,,,,,128.0,,21.0,89.0,,,1.0,5.0,1.0,84.0,1.0,1.0,0.695,,,,0.0,,,0.0,13.0,,,,,1272.0,8.8,5.8,31.0,,,8.7,13,10,3,0,9,7,2,0,6,5,1,0,6,4,2,0,299,10,15,3,9,13,0,88,11,0,166,12,4008,464,332,9,36,82,689,24059,1,101,15,398,17,1816,34,74,80,163,5824,14,3.0,Yes,12,66,4
2023,4697630,Cooper Mathers,TE,Washington State,PAC12,0.0287,0.0455,0.0,0.045,0.011,0.025,0.005,0.023,,,,,,,,,,39.0,,,,0.0,,0.0,21.0,0.0,1.0,,1.0,0.0,1.0,,,251.0,,,,12.0,,5.6,12,5,7,0,9,2,7,0,6,4,2,0,6,1,5,0,272,12,26,12,8,12,2,162,9,1,456,22,4028,511,341,8,27,73,597,21403,0,70,9,341,17,1011,24,62,67,159,5039,21,,No,4,60,4
2023,4697631,Tanner Moku,DB,Washington State,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,4.0,,,,,,,,,5.6,12,5,7,0,9,2,7,0,6,4,2,0,6,1,5,0,272,12,26,12,8,12,2,162,9,1,456,22,4028,511,341,8,27,73,597,21403,0,70,9,341,17,1011,24,62,67,159,5039,21,,No,6,60,4
2023,4697633,Dylan Paine,RB,Washington State,PAC12,0.0311,0.0019,0.0836,0.037,0.026,0.025,0.048,0.011,,,25.0,,,,1.0,,,57.0,0.0,,,,,,1.0,,,,1.0,,,,,165.0,,6.4,,5.0,,5.6,12,5,7,0,9,2,7,0,6,4,2,0,6,1,5,0,272,12,26,12,8,12,2,162,9,1,456,22,4028,511,341,8,27,73,597,21403,0,70,9,341,17,1011,24,62,67,159,5039,21,,No,8,60,4
2023,4697636,Chau Smith-Wade,DB,Washington State,PAC12,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,0.0,22.0,,0.0,2.0,35.0,,,,,,,,,5.6,12,5,7,0,9,2,7,0,6,4,2,0,6,1,5,0,272,12,26,12,8,12,2,162,9,1,456,22,4028,511,341,8,27,73,597,21403,0,70,9,341,17,1011,24,62,67,159,5039,21,,No,6,60,4
2023,4697671,Bradley McGannon,DL,Washington,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,10.6,15,14,1,0,10,10,0,0,7,7,0,0,5,5,0,0,345,14,22,8,4,15,2,321,12,0,703,34,5155,575,376,16,38,112,1029,27149,1,184,19,411,28,1776,21,63,76,174,6931,20,,No,1,57,4
2023,4697675,Anthony Ward,LB,Arizona,PAC12,,,,,,,,,,12.5,,,,,,,,23.0,,2.0,,0.0,,0.0,,0.0,1.0,,2.0,0.0,1.0,,,25.0,,,,,,8.7,13,10,3,0,9,7,2,0,6,5,1,0,6,4,2,0,299,10,15,3,9,13,0,88,11,0,166,12,4008,464,332,9,36,82,689,24059,1,101,15,398,17,1816,34,74,80,163,5824,14,,No,0,66,4
2023,4697745,Tyler Loop,PK,Arizona,PAC12,,,,,,,,,,,,,24.0,19.0,,,,52.0,,,0.792,0.0,110.0,0.0,,0.0,1.0,,0.0,0.0,1.0,53.0,53.0,,,,,,,8.7,13,10,3,0,9,7,2,0,6,5,1,0,6,4,2,0,299,10,15,3,9,13,0,88,11,0,166,12,4008,464,332,9,36,82,689,24059,1,101,15,398,17,1816,34,74,80,163,5824,14,,No,11,66,4
2023,4697757,Treydan Stukes,CB,Arizona,PAC12,,,,,,,,,,0.0,,,,,,1.0,,,,,,7.0,,0.0,,0.0,30.0,,0.0,4.0,55.0,,,0.0,,,,,,8.7,13,10,3,0,9,7,2,0,6,5,1,0,6,4,2,0,299,10,15,3,9,13,0,88,11,0,166,12,4008,464,332,9,36,82,689,24059,1,101,15,398,17,1816,34,74,80,163,5824,14,,No,13,66,4
2023,4697763,Jaydin Young,DB,Oregon State,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,,9.3,13,8,5,0,9,5,4,0,6,5,1,0,6,3,3,0,278,17,30,5,7,13,1,153,8,0,547,29,3148,380,222,12,26,73,655,23968,1,234,14,445,26,2172,37,80,57,148,5320,13,,No,6,61,4
2023,4697808,Ryan Morgan,TE,Arizona State,PAC12,0.0037,0.0068,0.0,0.0029,0.0,0.012,0.005,0.004,,0.0,,,,,,,,10.0,,1.0,,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0,2.0,,,13.0,,,,6.5,,3.6,12,3,9,0,9,2,7,0,8,2,6,0,4,1,3,0,226,18,38,6,7,12,0,47,14,0,710,31,2524,440,243,5,8,69,622,21799,0,100,10,374,17,1334,26,65,53,173,3858,20,,No,4,62,4
2023,4698692,Ahmir McGee,RB,Colorado,PAC12,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,3.3,12,4,8,0,9,1,8,0,6,2,4,0,6,2,4,0,254,10,15,7,11,12,1,74,4,0,319,17,3536,474,323,10,29,107,854,19854,0,176,18,358,12,827,28,66,68,177,4363,11,,No,8,64,4
2023,4699353,Cole Becker,PK,Utah,PAC12,,,,,,,,,,,,,18.0,15.0,,,,51.0,,,0.833,,73.0,,,,,,,,,28.0,28.0,,,,,,,8.7,13,8,5,0,9,5,4,0,7,6,1,0,5,2,3,0,244,12,29,2,7,13,2,82,11,0,425,21,2156,328,189,8,15,64,536,26578,0,111,24,562,19,2373,36,75,81,196,4529,13,,No,11,58,4
